ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
1173	"ENSG00000128159.7"	"TUBGCP6"	chr22	-	50658385	50660303	50658385	50658444	50658620	50660303	1173	17,15	0,0	13,13	0,1	197	99	1	1.0	1.0,1.0	1.0,0.867	0.067
1174	"ENSG00000128159.7"	"TUBGCP6"	chr22	-	50658385	50660303	50658385	50658444	50658679	50660303	1174	34,37	9,2	24,20	7,4	197	99	0.376186158445	1.0	0.655,0.903	0.633,0.715	0.105
1175	"ENSG00000073792.11"	"IGF2BP2"	chr3	-	185407142	185407415	185407142	185407210	185407342	185407415	1175	258,235	1,2	178,156	2,1	197	99	0.561667985462	1.0	0.992,0.983	0.978,0.987	0.005
1176	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480498	43480930	43480498	43480612	43480794	43480930	1176	8,0	1,0	5,3	0,0	197	99	1	1.0	0.801,NA	1.0,1.0	-0.199
1177	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480806	43481189	43480806	43480938	43481096	43481189	1177	8,12	118,143	15,10	124,88	197	99	0.197025554009	1.0	0.033,0.04	0.057,0.054	-0.019
1178	"ENSG00000137207.7"	"YIPF3"	chr6	-	43480806	43481189	43480806	43480836	43481096	43481189	1178	190,213	5,4	177,123	2,2	197	99	0.577408324773	1.0	0.95,0.964	0.978,0.969	-0.017
117	"ENSG00000101158.8"	"NELFCD"	chr20	+	57568678	57569294	57568678	57568730	57569164	57569294	117	257,230	14,17	241,174	15,11	197	99	0.980071094314	1.0	0.902,0.872	0.89,0.888	-0.002
1180	"ENSG00000177954.7"	"RPS27"	chr1	+	153963238	153963510	153963238	153963278	153963389	153963510	1180	132,93	15,0	164,90	16,5	197	99	0.501045005016	1.0	0.816,1.0	0.837,0.9	0.039
1181	"ENSG00000135486.13"	"HNRNPA1"	chr12	+	54675169	54675725	54675169	54675286	54675578	54675725	1181	142,86	6269,7286	107,82	6614,5722	197	99	0.730508539637	1.0	0.011,0.006	0.008,0.007	0.001
1182	"ENSG00000142453.7"	"CARM1"	chr19	+	11031509	11031803	11031509	11031622	11031725	11031803	1182	2,6	181,200	1,1	143,107	197	99	0.519691723392	1.0	0.006,0.015	0.004,0.005	0.006
1183	"ENSG00000103202.8"	"NME4"	chr16	+	450218	450633	450218	450294	450473	450633	1183	1393,1342	0,1	1154,768	1,0	197	99	1	1.0	1.0,0.999	0.998,1.0	0.001
1184	"ENSG00000103202.8"	"NME4"	chr16	+	448207	449123	448207	448385	448989	449123	1184	54,46	0,7	47,33	3,2	197	99	0.756449724759	1.0	1.0,0.768	0.887,0.892	-0.005
1185	"ENSG00000103202.8"	"NME4"	chr16	+	450218	450416	450218	450294	450379	450416	1185	628,607	6,4	560,422	6,4	183	99	0.593416776408	1.0	0.983,0.988	0.981,0.983	0.004
1186	"ENSG00000103202.8"	"NME4"	chr16	+	448207	449123	448207	448394	448989	449123	1186	47,38	7,5	40,28	6,4	197	99	0.872804103142	1.0	0.771,0.793	0.77,0.779	0.008
1188	"ENSG00000181027.6"	"FKRP"	chr19	+	47251771	47252141	47251771	47251922	47252031	47252141	1188	16,0	2,0	11,7	1,0	197	99	1	1.0	0.801,NA	0.847,1.0	-0.122
1189	"ENSG00000103051.14"	"COG4"	chr16	-	70542308	70543291	70542308	70542367	70543133	70543291	1189	32,6	63,36	23,18	42,29	197	99	0.144363141904	1.0	0.203,0.077	0.216,0.238	-0.087
118	"ENSG00000101158.8"	"NELFCD"	chr20	+	57568052	57568599	57568052	57568167	57568503	57568599	118	12,8	179,223	11,9	185,142	197	99	0.53401608597	1.0	0.033,0.018	0.029,0.031	-0.004
1190	"ENSG00000160410.10"	"SHKBP1"	chr19	+	41083063	41083347	41083063	41083190	41083301	41083347	1190	2,0	135,79	1,1	117,87	197	99	1	1.0	0.007,0.0	0.004,0.006	-0.002
1191	"ENSG00000160410.10"	"SHKBP1"	chr19	+	41083301	41083536	41083301	41083347	41083462	41083536	1191	2,1	181,127	2,3	182,125	197	99	0.758549603211	1.0	0.006,0.004	0.005,0.012	-0.004
1193	"ENSG00000073060.11"	"SCARB1"	chr12	-	125267228	125271049	125267228	125267357	125270986	125271049	1193	207,207	7,2	196,141	5,3	197	99	0.807478711013	1.0	0.937,0.981	0.952,0.959	0.004
1194	"ENSG00000073060.11"	"SCARB1"	chr12	-	125267228	125271049	125267228	125267357	125270902	125271049	1194	117,111	75,50	94,64	56,42	197	99	0.531915340326	1.0	0.439,0.527	0.458,0.434	0.037
1195	"ENSG00000213523.5"	"SRA1"	chr5	-	139930645	139931769	139930645	139930754	139931566	139931769	1195	4,4	42,43	3,3	36,25	197	99	0.86981407718	1.0	0.046,0.045	0.04,0.057	-0.003
1197	"ENSG00000106327.8"	"TFR2"	chr7	-	100225695	100225929	100225695	100225759	100225846	100225929	1197	49,26	160,147	31,21	142,105	185	99	0.551022103132	1.0	0.141,0.086	0.105,0.097	0.012
1199	"ENSG00000106327.8"	"TFR2"	chr7	-	100225695	100225929	100225695	100225748	100225846	100225929	1199	196,192	6,1	174,131	2,2	196	99	0.74789877314	1.0	0.943,0.99	0.978,0.971	-0.008
119	"ENSG00000101158.8"	"NELFCD"	chr20	+	57568678	57569294	57568678	57568819	57569164	57569294	119	120,131	379,333	131,92	375,302	197	99	0.62520194861	1.0	0.137,0.165	0.149,0.133	0.01
11	"ENSG00000145191.7"	"EIF2B5"	chr3	+	183860839	183861353	183860839	183860930	183861229	183861353	11	54,96	76,108	60,41	94,80	197	99	0.0897499040757	1.0	0.263,0.309	0.243,0.205	0.062
1200	"ENSG00000106327.8"	"TFR2"	chr7	-	100225063	100225309	100225063	100225114	100225199	100225309	1200	0,83	0,62	32,38	36,56	183	99	1	1.0	NA,0.42	0.325,0.269	0.123
1201	"ENSG00000106327.8"	"TFR2"	chr7	-	100225529	100225748	100225529	100225597	100225695	100225748	1201	17,25	142,157	13,9	135,90	196	99	0.265450738468	1.0	0.057,0.074	0.046,0.048	0.019
1202	"ENSG00000106327.8"	"TFR2"	chr7	-	100224175	100224526	100224175	100224246	100224385	100224526	1202	18,17	0,0	14,9	2,1	197	99	1	1.0	1.0,1.0	0.779,0.819	0.201
1203	"ENSG00000106327.8"	"TFR2"	chr7	-	100230851	100231094	100230851	100230963	100231038	100231094	1203	0,0	18,241	1,1	58,76	173	99	0.65130984261	1.0	0.0,0.0	0.01,0.007	-0.009
1206	"ENSG00000171703.12"	"TCEA2"	chr20	+	62701117	62701767	62701117	62701174	62701612	62701767	1206	2,7	4,6	3,2	4,2	197	99	0.739593923772	1.0	0.201,0.37	0.274,0.334	-0.019
1207	"ENSG00000171703.12"	"TCEA2"	chr20	+	62701117	62701988	62701117	62701767	62701841	62701988	1207	1,0	20,12	1,1	14,9	172	99	0.493723964552	1.0	0.028,0.0	0.039,0.06	-0.036
1208	"ENSG00000171703.12"	"TCEA2"	chr20	+	62703222	62703699	62703222	62703294	62703524	62703699	1208	0,2	7,2	1,1	6,3	197	99	0.543484295162	1.0	0.0,0.334	0.077,0.143	0.057
1209	"ENSG00000142687.13"	"KIAA0319L"	chr1	-	35908506	35908856	35908506	35908629	35908758	35908856	1209	23,11	2,2	10,6	3,2	197	99	0.213071280224	1.0	0.852,0.734	0.626,0.601	0.179
1210	"ENSG00000102054.13"	"RBBP7"	chrX	-	16863950	16867424	16863950	16864061	16867366	16867424	1210	10,8	368,311	6,3	313,243	197	99	0.308012688742	1.0	0.013,0.013	0.01,0.006	0.005
1212	"ENSG00000140995.12"	"DEF8"	chr16	+	90030628	90030983	90030628	90030718	90030873	90030983	1212	5,6	25,16	2,2	20,10	197	99	0.43856109791	1.0	0.091,0.159	0.048,0.091	0.055
1213	"ENSG00000231074.4"	"HCG18"	chr6	-	30258782	30262741	30258782	30260376	30262247	30262741	1213	45,12	15,4	31,27	23,19	197	99	0.0282326465695	1.0	0.601,0.601	0.404,0.417	0.191
1214	"ENSG00000214046.4"	"SMIM7"	chr19	-	16770765	16770955	16770765	16770811	16770895	16770955	1214	1,6	0,84	1,1	61,113	182	99	0.0350054776175	1.0	1.0,0.037	0.009,0.005	0.511
1215	"ENSG00000214046.4"	"SMIM7"	chr19	-	16770765	16770955	16770765	16770834	16770895	16770955	1215	0,1	1,1	1,0	1,0	159	99	1	1.0	0.0,0.384	0.384,NA	-0.192
1220	"ENSG00000170919.11"	"TPT1-AS1"	chr13	+	45953329	45954136	45953329	45953470	45954060	45954136	1220	3,4	1,4	2,1	2,1	197	99	0.646814264116	1.0	0.601,0.334	0.334,0.334	0.134
1222	"ENSG00000129351.13"	"ILF3"	chr19	+	10794592	10796441	10794592	10794646	10795091	10796441	1222	25,14	292,241	21,16	241,213	197	99	0.665219283496	1.0	0.041,0.028	0.042,0.036	-0.004
1223	"ENSG00000129351.13"	"ILF3"	chr19	+	10791894	10792868	10791894	10792005	10792668	10792868	1223	118,80	296,334	90,72	296,238	197	99	0.850951900991	1.0	0.167,0.107	0.133,0.132	0.005
1224	"ENSG00000129351.13"	"ILF3"	chr19	+	10794592	10796441	10794592	10794646	10795534	10796441	1224	248,169	1,0	205,194	1,0	197	99	1	1.0	0.992,1.0	0.99,1.0	0.001
1226	"ENSG00000162512.11"	"SDC3"	chr1	-	31349398	31351587	31349398	31350012	31351469	31351587	1226	11,16	37,14	9,5	31,18	197	99	0.188417574192	1.0	0.13,0.365	0.127,0.122	0.123
1229	"ENSG00000154832.10"	"CXXC1"	chr18	-	47812118	47812627	47812118	47812298	47812391	47812627	1229	24,11	28,21	14,8	22,16	191	99	0.631233698921	1.0	0.308,0.214	0.248,0.206	0.034
1230	"ENSG00000149600.7"	"COMMD7"	chr20	-	31290504	31291873	31290504	31291260	31291824	31291873	1230	38,15	87,76	24,12	81,54	197	99	0.545964070194	1.0	0.18,0.09	0.13,0.1	0.02
1231	"ENSG00000158092.2"	"NCK1"	chr3	+	136664424	136665137	136664424	136664594	136664993	136665137	1231	77,93	4,0	97,70	4,4	197	99	0.320685919821	1.0	0.906,1.0	0.924,0.898	0.042
1234	"ENSG00000184640.13"	"SEPT9"	chr17	+	75493156	75493448	75493156	75493254	75493396	75493448	1234	21,31	0,2	11,14	0,0	197	99	1	1.0	1.0,0.886	1.0,1.0	-0.057
1235	"ENSG00000142765.13"	"SYTL1"	chr1	+	27675888	27676256	27675888	27675989	27676142	27676256	1235	0,0	1,3	1,1	3,1	197	99	1	1.0	0.0,0.0	0.143,0.334	-0.238
1236	"ENSG00000142765.13"	"SYTL1"	chr1	+	27676462	27676976	27676462	27676623	27676879	27676976	1236	0,7	0,2	5,4	0,0	197	99	1	1.0	NA,0.638	1.0,1.0	-0.362
1237	"ENSG00000156261.8"	"CCT8"	chr21	-	30434667	30434877	30434667	30434736	30434810	30434877	1237	5,64	111,1018	21,21	469,507	172	99	0.153154662962	1.0	0.025,0.035	0.025,0.023	0.006
1238	"ENSG00000156261.8"	"CCT8"	chr21	-	30434489	30434736	30434489	30434555	30434648	30434736	1238	1130,1191	6,3	1069,919	6,4	191	99	0.834985727189	1.0	0.99,0.995	0.989,0.992	0.002
1239	"ENSG00000156261.8"	"CCT8"	chr21	-	30439036	30439392	30439036	30439098	30439211	30439392	1239	16,0	936,933	16,10	912,791	197	99	1	1.0	0.009,0.0	0.009,0.006	-0.003
123	"ENSG00000166793.6"	"YPEL4"	chr11	-	57413769	57414267	57413769	57413878	57414223	57414267	123	7,4	2,2	7,3	5,2	197	99	0.393447500182	1.0	0.638,0.501	0.413,0.43	0.148
1240	"ENSG00000124795.10"	"DEK"	chr6	-	18264073	18264439	18264073	18264227	18264328	18264439	1240	3,3	5,7	2,1	4,4	197	99	0.829692796841	1.0	0.232,0.177	0.201,0.112	0.048
1241	"ENSG00000124795.10"	"DEK"	chr6	-	18264073	18264439	18264073	18264227	18264324	18264439	1241	0,2	1,0	1,1	0,0	195	99	0.0849724456223	1.0	0.0,1.0	1.0,1.0	-0.5
1242	"ENSG00000100299.13"	"ARSA"	chr22	-	51065983	51066598	51065983	51066220	51066373	51066598	1242	12,15	0,8	11,8	1,1	197	99	0.902839642069	1.0	1.0,0.485	0.847,0.801	-0.082
1245	"ENSG00000163516.9"	"ANKZF1"	chr2	+	220100731	220101373	220100731	220100817	220101043	220101373	1245	8,3	89,113	11,7	97,63	197	99	0.0844708747105	1.0	0.043,0.013	0.054,0.053	-0.026
1246	"ENSG00000163516.9"	"ANKZF1"	chr2	+	220097211	220097756	220097211	220097405	220097744	220097756	1246	0,22	2,0	5,7	0,0	197	99	0.0699060735565	1.0	0.0,1.0	1.0,1.0	-0.5
1247	"ENSG00000163516.9"	"ANKZF1"	chr2	+	220098854	220100034	220098854	220099010	220099547	220100034	1247	174,141	89,91	163,103	90,69	197	99	0.779836228991	1.0	0.496,0.438	0.476,0.429	0.014
1248	"ENSG00000163516.9"	"ANKZF1"	chr2	+	220097800	220098155	220097800	220097913	220098007	220098155	1248	58,32	50,49	46,24	42,27	192	99	0.651150538703	1.0	0.374,0.252	0.361,0.314	-0.025
1249	"ENSG00000163516.9"	"ANKZF1"	chr2	+	220099872	220100307	220099872	220100015	220100195	220100307	1249	69,85	3,0	88,55	2,1	197	99	0.851527760387	1.0	0.92,1.0	0.957,0.965	-0.001
124	"ENSG00000183751.10"	"TBL3"	chr16	+	2024056	2024293	2024056	2024108	2024197	2024293	124	5,0	10,10	2,1	13,11	187	99	0.652814427415	1.0	0.209,0.0	0.075,0.046	0.044
1250	"ENSG00000163516.9"	"ANKZF1"	chr2	+	220098854	220100597	220098854	220100034	220100429	220100597	1250	42,46	0,3	45,30	1,0	197	99	0.58582039794	1.0	1.0,0.885	0.958,1.0	-0.036
1253	"ENSG00000126777.13"	"KTN1"	chr14	+	56138283	56138595	56138283	56138373	56138502	56138595	1253	6,1	113,130	4,4	129,108	197	99	0.785431228536	1.0	0.026,0.004	0.015,0.018	-0.002
1257	"ENSG00000144199.7"	"FAHD2B"	chr2	-	97751435	97751935	97751435	97751598	97751875	97751935	1257	6,11	69,47	7,5	71,49	197	99	0.377904338283	1.0	0.042,0.105	0.047,0.049	0.025
1258	"ENSG00000204623.4"	"ZNRD1-AS1"	chr6	-	30028517	30028966	30028517	30028772	30028881	30028966	1258	27,3	4,11	35,28	4,4	197	99	0.0879360005612	1.0	0.772,0.121	0.815,0.779	-0.35
1259	"ENSG00000204623.4"	"ZNRD1-AS1"	chr6	-	30028517	30028920	30028517	30028772	30028871	30028920	1259	17,0	2,0	21,16	1,1	197	99	1	1.0	0.81,NA	0.913,0.889	-0.091
1260	"ENSG00000213689.5"	"TREX1"	chr3	+	48507228	48509041	48507228	48507708	48508028	48509041	1260	4,10	1,0	5,2	1,1	197	99	0.480557208252	1.0	0.668,1.0	0.715,0.501	0.226
1262	"ENSG00000179523.4"	"EIF3J-AS1"	chr15	-	44828240	44828838	44828240	44828556	44828794	44828838	1262	21,15	0,1	17,11	1,1	197	99	0.483137644149	1.0	1.0,0.883	0.895,0.847	0.071
1263	"ENSG00000179523.4"	"EIF3J-AS1"	chr15	-	44828240	44829121	44828240	44828556	44829007	44829121	1263	35,29	2,0	34,22	0,0	197	99	0.724782481809	1.0	0.898,1.0	1.0,1.0	-0.051
1265	"ENSG00000106397.7"	"PLOD3"	chr7	-	100856122	100856485	100856122	100856224	100856387	100856485	1265	6,5	94,82	6,4	74,51	197	99	0.549973956092	1.0	0.031,0.03	0.039,0.038	-0.008
1266	"ENSG00000106397.7"	"PLOD3"	chr7	-	100855126	100855655	100855126	100855231	100855533	100855655	1266	19,11	56,64	12,7	53,33	197	99	0.814855616482	1.0	0.146,0.08	0.102,0.096	0.014
1272	"ENSG00000133316.11"	"WDR74"	chr11	-	62606793	62607030	62606793	62606900	62607006	62607030	1272	4,42	0,1	13,14	0,0	197	99	1	1.0	1.0,0.955	1.0,1.0	-0.022
1274	"ENSG00000133316.11"	"WDR74"	chr11	-	62606978	62607339	62606978	62607131	62607263	62607339	1274	4,3	0,1	2,2	0,0	197	99	1	1.0	1.0,0.601	1.0,1.0	-0.2
1275	"ENSG00000133316.11"	"WDR74"	chr11	-	62601089	62601409	62601089	62601146	62601263	62601409	1275	18,11	46,36	14,6	38,32	197	99	0.578461717707	1.0	0.164,0.133	0.156,0.086	0.028
1276	"ENSG00000145425.5"	"RPS3A"	chr4	+	152020780	152020866	152020780	152020814	152020853	152020866	1276	3093,2550	46,16	2764,2117	38,25	137	99	0.41922875334	1.0	0.98,0.991	0.981,0.984	0.003
1279	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30867892	30869610	30867892	30868075	30869441	30869610	1279	89,43	7,6	96,58	11,9	197	99	0.549928556966	1.0	0.865,0.783	0.814,0.764	0.035
1280	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30906277	30907245	30906277	30906493	30907013	30907245	1280	5,38	0,1	9,11	0,0	197	99	1	1.0	1.0,0.95	1.0,1.0	-0.025
1281	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30867892	30869610	30867892	30868078	30869441	30869610	1281	79,44	9,0	87,52	8,5	197	99	0.559790818882	1.0	0.815,1.0	0.845,0.839	0.066
1282	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30867892	30869610	30867892	30868010	30869441	30869610	1282	48,76	2,0	45,43	0,0	197	99	0.490396520064	1.0	0.923,1.0	1.0,1.0	-0.038
1283	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30867892	30869610	30867892	30868015	30869441	30869610	1283	103,70	5,2	105,68	4,2	197	99	0.814199482336	1.0	0.912,0.946	0.93,0.945	-0.008
1284	"ENSG00000110888.13"	"CAPRIN2"	chr12	-	30872012	30873849	30872012	30872159	30873744	30873849	1284	5,7	48,31	8,6	36,21	197	99	0.275847201458	1.0	0.05,0.102	0.1,0.126	-0.037
1285	"ENSG00000175166.12"	"PSMD2"	chr3	+	184021107	184021537	184021107	184021254	184021430	184021537	1285	14,6	256,257	11,6	263,209	197	99	0.855559831796	1.0	0.027,0.012	0.021,0.014	0.002
1288	"ENSG00000100316.11"	"RPL3"	chr22	-	39708888	39709315	39708888	39708989	39709195	39709315	1288	18,0	5020,4713	12,8	4616,3479	197	99	1	1.0	0.002,0.0	0.001,0.001	0.0
1289	"ENSG00000100316.11"	"RPL3"	chr22	-	39709195	39710213	39709195	39709315	39710111	39710213	1289	32,36	28,30	44,33	22,18	197	99	0.0841996797342	1.0	0.365,0.376	0.501,0.48	-0.12
1290	"ENSG00000100316.11"	"RPL3"	chr22	-	39709195	39709710	39709195	39709315	39709629	39709710	1290	17,30	1,0	26,21	1,1	197	99	0.670880529163	1.0	0.895,1.0	0.929,0.913	0.026
1291	"ENSG00000119888.6"	"EPCAM"	chr2	+	47600601	47601187	47600601	47600709	47600946	47601187	1291	4,2	230,201	4,4	251,201	197	99	1	1.0	0.009,0.005	0.008,0.01	-0.002
1292	"ENSG00000250571.2"	"GLI4"	chr8	+	144356631	144356972	144356631	144356701	144356889	144356972	1292	17,18	1,2	11,10	1,1	197	99	0.802668987865	1.0	0.895,0.819	0.847,0.834	0.016
1293	"ENSG00000250571.2"	"GLI4"	chr8	+	144356631	144356972	144356631	144356701	144356873	144356972	1293	15,15	0,0	10,8	1,0	197	99	1	1.0	1.0,1.0	0.834,1.0	0.083
1295	"ENSG00000138385.11"	"SSB"	chr2	+	170664986	170665412	170664986	170665063	170665369	170665412	1295	18,16	1250,931	21,12	1076,905	197	99	1	1.0	0.007,0.009	0.01,0.007	-0.001
129	"ENSG00000113758.9"	"DBN1"	chr5	-	176894481	176894818	176894481	176894628	176894743	176894818	129	3,2	44,61	2,1	44,31	197	99	0.806828387392	1.0	0.033,0.016	0.022,0.016	0.006
12	"ENSG00000161395.8"	"PGAP3"	chr17	-	37829766	37830307	37829766	37829903	37830245	37830307	12	3,4	15,1	5,3	7,5	197	99	0.873403367406	1.0	0.091,0.668	0.264,0.232	0.132
1300	"ENSG00000167380.12"	"ZNF226"	chr19	+	44669740	44669960	44669740	44669766	44669909	44669960	1300	16,3	8,1	13,9	2,2	197	99	0.213384720581	1.0	0.501,0.601	0.766,0.693	-0.179
1301	"ENSG00000213619.5"	"NDUFS3"	chr11	+	47602076	47602536	47602076	47602174	47602386	47602536	1301	32,37	149,217	31,20	222,171	197	99	0.0932160026951	1.0	0.097,0.079	0.066,0.056	0.027
1302	"ENSG00000116670.10"	"MAD2L2"	chr1	-	11740618	11741188	11740618	11740670	11741156	11741188	1302	99,48	0,1	46,41	1,0	197	99	0.570455554345	1.0	1.0,0.96	0.959,1.0	0.0
1303	"ENSG00000116670.10"	"MAD2L2"	chr1	-	11740409	11740670	11740409	11740528	11740618	11740670	1303	1,0	232,188	1,1	183,137	188	99	1	1.0	0.002,0.0	0.003,0.004	-0.003
1304	"ENSG00000179262.5"	"RAD23A"	chr19	+	13059499	13059973	13059499	13059627	13059894	13059973	1304	25,20	267,334	19,12	259,197	197	99	0.768350743884	1.0	0.045,0.029	0.036,0.03	0.004
1305	"ENSG00000131508.11"	"UBE2D2"	chr5	+	138994336	138994551	138994336	138994359	138994445	138994551	1305	2,0	396,63	0,1	183,255	184	99	1	1.0	0.003,0.0	0.0,0.002	0.001
1306	"ENSG00000162572.15"	"SCNN1D"	chr1	+	1222887	1223216	1222887	1222976	1223052	1223216	1306	0,1	0,1	0,0	1,1	174	99	1	1.0	NA,0.363	0.0,0.0	0.363
1307	"ENSG00000076944.10"	"STXBP2"	chr19	+	7712047	7712397	7712047	7712133	7712239	7712397	1307	10,6	49,121	7,5	68,44	197	99	0.742282556002	1.0	0.093,0.024	0.049,0.054	0.007
1308	"ENSG00000076944.10"	"STXBP2"	chr19	+	7705646	7705891	7705646	7705695	7705785	7705891	1308	1,1	82,68	1,1	65,52	188	99	0.748627248444	1.0	0.006,0.008	0.008,0.01	-0.002
1309	"ENSG00000076944.10"	"STXBP2"	chr19	+	7707314	7707709	7707314	7707422	7707651	7707709	1309	24,13	378,418	18,10	376,291	197	99	0.750175256463	1.0	0.031,0.015	0.023,0.017	0.003
130	"ENSG00000167671.7"	"UBXN6"	chr19	-	4446045	4446410	4446045	4446194	4446279	4446410	130	6,7	49,53	4,2	37,24	183	99	0.986799008035	1.0	0.062,0.067	0.055,0.043	0.015
1311	"ENSG00000171456.12"	"ASXL1"	chr20	+	31015930	31016225	31015930	31016051	31016127	31016225	1311	5,13	73,60	9,6	63,47	174	99	0.933559583802	1.0	0.038,0.11	0.075,0.068	0.002
1312	"ENSG00000102312.16"	"PORCN"	chrX	+	48370279	48370895	48370279	48370323	48370713	48370895	1312	1,0	2,0	1,1	2,1	197	99	1	1.0	0.201,NA	0.201,0.334	-0.067
1319	"ENSG00000224652.1"	"LINC00885"	chr3	+	195870776	195871248	195870776	195870785	195871047	195871248	1319	14,15	1,0	12,11	1,1	197	99	0.500243236948	1.0	0.876,1.0	0.858,0.847	0.085
131	"ENSG00000167671.7"	"UBXN6"	chr19	-	4446496	4446917	4446496	4446716	4446832	4446917	131	6,0	94,59	3,2	83,52	197	99	1	1.0	0.031,0.0	0.018,0.019	-0.003
1320	"ENSG00000075711.16"	"DLG1"	chr3	-	196792146	196792680	196792146	196792319	196792578	196792680	1320	8,9	84,88	13,10	94,72	197	99	0.361455740312	1.0	0.046,0.049	0.065,0.065	-0.018
1321	"ENSG00000075711.16"	"DLG1"	chr3	-	196792146	196792680	196792146	196792335	196792578	196792680	1321	1,11	0,0	10,7	1,1	197	99	1	1.0	1.0,1.0	0.834,0.779	0.194
1326	"ENSG00000186532.7"	"SMYD4"	chr17	-	1687619	1687868	1687619	1687755	1687848	1687868	1326	0,1	0,1	1,1	0,0	191	99	1	1.0	NA,0.341	1.0,1.0	-0.659
1328	"ENSG00000171608.11"	"PIK3CD"	chr1	+	9781501	9781918	9781501	9781645	9781818	9781918	1328	5,0	14,8	3,2	11,7	197	99	0.71747667871	1.0	0.152,0.0	0.121,0.126	-0.048
1329	"ENSG00000153922.6"	"CHD1"	chr5	-	98207754	98208261	98207754	98207905	98208097	98208261	1329	10,7	0,1	9,10	0,0	197	99	1	1.0	1.0,0.779	1.0,1.0	-0.111
1331	"ENSG00000204410.10"	"MSH5"	chr6	+	31730196	31730945	31730196	31730347	31730827	31730945	1331	161,212	1,2	134,96	1,1	197	99	0.733172128683	1.0	0.988,0.982	0.985,0.98	0.003
1332	"ENSG00000204410.10"	"MSH5"	chr6	+	31730196	31730611	31730196	31730347	31730566	31730611	1332	188,198	8,8	189,134	7,5	197	99	0.867334909796	1.0	0.922,0.926	0.931,0.931	-0.007
1333	"ENSG00000204410.10"	"MSH5"	chr6	+	31721159	31721406	31721159	31721216	31721343	31721406	1333	52,7	103,49	44,39	79,60	197	99	0.0501239695546	1.0	0.202,0.067	0.219,0.246	-0.098
1334	"ENSG00000204427.7"	"ABHD16A"	chr6	-	31656499	31656896	31656499	31656563	31656791	31656896	1334	17,16	102,68	21,10	92,68	197	99	0.953775723371	1.0	0.077,0.106	0.103,0.069	0.006
1336	"ENSG00000204427.7"	"ABHD16A"	chr6	-	31655817	31656082	31655817	31655880	31656025	31656082	1336	66,48	152,118	62,39	140,102	197	99	0.956499116878	1.0	0.179,0.17	0.182,0.161	0.003
1338	"ENSG00000088205.8"	"DDX18"	chr2	+	118583844	118587042	118583844	118583958	118586864	118587042	1338	0,4	0,0	6,6	1,0	197	99	1	1.0	NA,1.0	0.751,1.0	0.125
1339	"ENSG00000088205.8"	"DDX18"	chr2	+	118583844	118587042	118583844	118583958	118586996	118587042	1339	91,50	4,0	65,57	1,1	197	99	0.733615539453	1.0	0.92,1.0	0.97,0.966	-0.008
133	"ENSG00000079819.12"	"EPB41L2"	chr6	-	131190991	131191266	131190991	131191084	131191178	131191266	133	144,252	4,0	174,139	5,3	192	99	0.15909833657	1.0	0.949,1.0	0.947,0.96	0.021
1340	"ENSG00000088205.8"	"DDX18"	chr2	+	118579722	118580356	118579722	118579837	118580328	118580356	1340	2,7	2,4	8,5	3,3	197	99	0.683574881772	1.0	0.334,0.468	0.573,0.456	-0.113
1341	"ENSG00000104907.8"	"TRMT1"	chr19	-	13216080	13216420	13216080	13216210	13216300	13216420	1341	56,36	64,43	50,35	33,24	188	99	0.0245008115166	1.0	0.315,0.306	0.444,0.434	-0.129
1342	"ENSG00000104907.8"	"TRMT1"	chr19	-	13226810	13226973	13226810	13226866	13226949	13226973	1342	8,5	1,3	3,2	1,1	181	99	0.823820052194	1.0	0.814,0.477	0.621,0.522	0.074
1343	"ENSG00000104907.8"	"TRMT1"	chr19	-	13226810	13227245	13226810	13226866	13227000	13227245	1343	142,145	1,2	97,80	1,1	197	99	0.735275672276	1.0	0.986,0.973	0.98,0.976	0.002
1344	"ENSG00000104907.8"	"TRMT1"	chr19	-	13226810	13227245	13226810	13226866	13226985	13227245	1344	141,129	1,0	75,69	0,0	197	99	0.746677382322	1.0	0.986,1.0	1.0,1.0	-0.007
1345	"ENSG00000104907.8"	"TRMT1"	chr19	-	13226810	13227245	13226810	13226866	13226959	13227245	1345	16,13	143,112	7,5	113,90	191	99	0.101643920751	1.0	0.055,0.057	0.031,0.028	0.027
1346	"ENSG00000214655.6"	"ZSWIM8"	chr10	+	75553904	75554397	75553904	75554088	75554313	75554397	1346	30,32	5,5	32,19	5,4	197	99	0.862677231863	1.0	0.751,0.763	0.763,0.705	0.023
1347	"ENSG00000214655.6"	"ZSWIM8"	chr10	+	75553904	75554397	75553904	75554088	75554298	75554397	1347	15,19	19,14	20,10	13,9	197	99	0.517865011765	1.0	0.284,0.405	0.436,0.358	-0.052
